author,comment,timestamp,like_count,tipe_produk,brand,segment,release_date
@mjyn750,Iphone 16 di banned...😂😂😂,2024-11-09T21:40:12Z,0,iPhone 16,Apple,Flagship,October 2024
@dewa_yudhistira7796,"Bang david STOP TAKE DOWN dulu video ini karena iphone 16 series udah di ban di indonesia karena dia tidak mematuhi atutiran TKDN, 
   Semangat indonesia, kebijakan anda kali ini sangat bagus 👍👍👍",2024-11-09T17:03:32Z,0,iPhone 16,Apple,Flagship,October 2024
@tonaypro1333,udah tau lagi kasus malah  di bahas aneh,2024-11-09T16:34:44Z,0,iPhone 16,Apple,Flagship,October 2024
@mboh-pp3ur,Nonton hape illegal dulu... bisa pake di indo berarti melawan aturan pemerintah...,2024-11-09T15:18:57Z,0,iPhone 16,Apple,Flagship,October 2024
@roisahfaza-j5z,"Jangankan iphone,oppo aja q masih kridit😅",2024-11-09T13:33:10Z,0,iPhone 16,Apple,Flagship,October 2024
@WanSeng-x5w,"Negara kita harus bisa juga buat seperti mereka,jgn mau membeli produk luar negara terus..makin lama.makin naik harganya.",2024-11-09T11:48:26Z,0,iPhone 16,Apple,Flagship,October 2024
@Cio_alba12,Tangkap org ini yg tlah mempromosi kan HP apple.,2024-11-09T10:20:16Z,1,iPhone 16,Apple,Flagship,October 2024
@sobatotan3866,Please jangan Bikin Video tentang Hp ini lagi Bro. Mereka tidak Taat Kepada Aturan Negara Kita,2024-11-09T09:10:30Z,1,iPhone 16,Apple,Flagship,October 2024
@abds.sykr23,5:10 ehem kok saya denger nya anu ya,2024-11-09T06:43:01Z,0,iPhone 16,Apple,Flagship,October 2024
@Suryati01-fr9ms,Anda beli produk yg menginjak 2 harga diri NKRI..,2024-11-09T04:14:41Z,2,iPhone 16,Apple,Flagship,October 2024
@Tamaagus326,Jangan sampe masuk lah negara amerika merendahkan indonesia dan menyepelekan peraturan indonesia. Cukup semoga cepat di blokir iphone,2024-11-09T03:48:32Z,3,iPhone 16,Apple,Flagship,October 2024
@SR-Media8,Take down dulu aja bang.. sebagai bentuk dukungan kita ke pemerintah,2024-11-09T03:42:39Z,1,iPhone 16,Apple,Flagship,October 2024
@riyuu7797,21:46 jdi meme nih pasti,2024-11-09T01:39:23Z,0,iPhone 16,Apple,Flagship,October 2024
@riyuu7797,20:45 nge satir nih wkwk,2024-11-09T01:38:20Z,0,iPhone 16,Apple,Flagship,October 2024
@riyuu7797,"iqball kameramen sekaligus teman david dari 0, kemana mana pasti bawa si iqball 😂",2024-11-09T01:33:46Z,0,iPhone 16,Apple,Flagship,October 2024
@riyuu7797,"bikin ngiler aja jir lah ni ip 16, baru aja tahun kemaren ganti ke ip 14",2024-11-09T01:17:54Z,0,iPhone 16,Apple,Flagship,October 2024
@AndoMartin,SAYA HARAP PEMERINTAH BLOKIR IMEI  Ip16 di NKRI,2024-11-08T23:25:06Z,1,iPhone 16,Apple,Flagship,October 2024
@paijobokalimaya9556,Tim nonton dan boke cuma hura2 aza,2024-11-08T22:33:39Z,0,iPhone 16,Apple,Flagship,October 2024
@lenafebriana8177,"Hp baru di getok""😢 apalah dayaku yg pegang hp baru harus dengan penuh kasih sayang😂",2024-11-08T21:30:49Z,0,iPhone 16,Apple,Flagship,October 2024
@makansederhana114,Boikot i phon,2024-11-08T18:32:34Z,2,iPhone 16,Apple,Flagship,October 2024
