author,comment,timestamp,like_count,tipe_produk,brand,segment,release_date
@Pokerface5974,nunggu hrg nya sama kyk sharp aquos v6 baru byk peminatnya😁,2024-08-15T22:52:03Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@HonjeTech,Nunggu 70% diskon baru beli.,2024-08-15T20:30:50Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@Kanghpcilegon,Gak bakal laku,2024-08-15T19:47:11Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@pokeone-z6i,Harganya harus bisa jegal vivo v30e spek betuk ckepan mana orng tau....,2024-08-15T19:43:37Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@abdhee20,"Harganya itu looch.. Gemesin banget kalo masih segitu. Maklum lah, saya masih kaum mendang mending. Lebih ke Price to Mainstream 🤫😅",2024-08-15T18:09:12Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@YuiwakaKen,"Igzo oled secara rat standar military harus nya cukup untuk jangka secara gelar,karena kasus yang membuat sharp itu menjdi Turun drastis selama beberapa tahun ke belakang karena penyakit layar nya DT (death touch) hingga di kasus dt di hp sharp itu menjadi hal biasa di marketplace mau pun negara asalnya jepang",2024-08-15T17:47:45Z,5,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@nikitopradanaputrarusiyant1288,di pertengahan 2024 ini saya masih berharap nugguin turun harga nya❤,2024-08-15T16:14:52Z,1,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@hastazacharia,"udah pakai sejak sebelum hari raya kemarin. kelemahan hp ini sih di bagian depan kurang up to date dan Layar Oled Igzo nya Ternyata Gampang Green Screen dan Gampang Shadow. green screen nya seperti bleeding (Ini Terjadi di Zero 2 dan R7s Saya Beli Resmi, dan Sense 6 dan Zero 6 Beli Di Malaysia Ex Jepang). sampai sekarang pakai karena hp ini enak, compact 11-12 sama X10 VI Yang Gak Masuk Indo dan Battery nya Lumayan Awet Bayangin Body Sekecil Ini Dikasih 5000 Mah, Bahkan Samsung S23 Aja masih Dibawah 5000 haha.",2024-08-15T14:06:50Z,14,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@ichijo320,"5:34 
ini yang sering di lupakan produsen,gak kasi ui buat orang tua
dasar perusahaan2 durhaka,jadi batu kamu!",2024-08-15T13:20:23Z,3,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@Rays1994,Mntp,2024-08-15T12:38:09Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@satyaVEVO,"Pak brapowo harus borong ini buat tentara, karena standar militer dan nyaman banget",2024-08-15T10:51:08Z,11,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@Kasai_ID,wah udah turun harganya,2024-08-15T10:34:07Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@dimasbagus41,"gw pernah beli nih hp, baru terima barang eh ternyata ada cacat produksi di layarnya yang green screen dan gampang burn in, karena gw belinya online ya gabisa retur juga, disamping ga ada video unboxing karena memang beli karena hp lagi rusak, akhirnya selang beberapa hari gw bawa ke service center karena burn innya makin makin nih, dapet ganti unit tapi harus nunggu 1 - 2 bulan, alhasil nunggu dah 1 bulan an, agak kechewa sih jujur dengan pelayanannya, dah beli baru eh ganti unit harus nunggu 1 bulan lebih itupun harus di tanyain di cecar terus ke cs dan service centernya karena lama banget 🥲karena kelamaan juga akhirnya beli hp lagi dah buat gantinya karena butuh buat kerjaan. setelah ganti unitnya dah gw terima, langsung gw jual aja. Males kalo harus rempong gitu lagi",2024-08-15T10:26:19Z,34,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@BlueBubbleGum1,Mantap!! Habis gelap dengan brand korea terbitlah brand jepang 😂,2024-08-15T10:25:37Z,6,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@xlyohxym,"Secara desain, menurut gw pribadi ini tergolong cakep loh",2024-08-15T10:23:56Z,15,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@madbeki3808,Regane piro nu wisnu,2024-08-15T10:15:53Z,1,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@dissydc,Sungguh cocok untuk warga warga clumsy 😊🫵,2024-08-15T10:14:36Z,3,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@maximillianbillyt7452,lagi pake hp ini sekarang,2024-08-15T10:10:50Z,4,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@jiqballl,"Menurut gw ini hp pasar nya kecil bet 😅, dimana di harga segini yg laku midrange jual mesin & midrange all round spek 😅.",2024-08-15T10:09:08Z,4,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@rendyfafaofficial,"Sekarang harga 3,6 turun drastis 😁",2024-10-26T02:21:23Z,2,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@Minepixeler24,Coba compare dengan Google Pixel 7a dong bang.,2024-10-10T13:03:31Z,1,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@Minepixeler24,"Menurutku spek dari Sharp sdh lumayan untuk pemakaian normal (jarang main game berat), tapi yg jadi pr dari Sharp adalah masalah aftersale mereka seperti garansi dan harga yg salah.",2024-10-10T11:38:09Z,1,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@herybasuki8931,"Wow ternyata 6 bln yg lalu 5,9 - 6 jt.
Hari ini 8 oktober 2024 dah turun drastis di 3,3 - 3,6 juta. Worth it gak ya?",2024-10-09T13:00:00Z,2,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@amrisuhadak5520,"Udah lama banget pengen beli merk jejepangan, riwayat beli merk jepang untuk peralatan rumah tangga memang harganya agak mahalan sih tp gak pernah mengecewakan...",2024-10-07T00:00:11Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@wongkampungdau,Gak bahas ada NFC atau gak?,2024-09-20T05:16:50Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@tubagusmifaz672,"Hp compact dlm list gw .pixel 5,Zenfone 9,Sharp sense 8..
Pixel masalah imei,Asus mehong nah pilihan tinggal 1 yaitu sharp ini.",2024-09-06T13:28:51Z,3,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@marinaesex8017,ganteng,2024-08-21T14:43:19Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@MegaLondon33,Nunggu murah dulu ah😂,2024-08-16T04:32:18Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@GafurGaming8,Buat game paling tinggi berapa fps bang?,2024-08-14T11:38:35Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@GafurGaming8,Gimana nih buat game gensin impack rata kanan berapa fps,2024-08-11T04:12:58Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@sptnzal,6.1 inch🔥🔥🔥,2024-08-05T07:14:38Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@TheJibon,"Gw pake sharp sense4pro aja layarnya jernih, warnanya bagus. Apalagi ini",2024-08-02T13:02:23Z,1,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@naekdavid949,"18watt mah hape harga: 1jt-2jt,
Lama bingits ngecasnya😅,
Hp sekarang yg 2jt-3jt sudah diatas 33watt(Paling samsung yang masih setia di cas'qn 25watt).

**Jadi beli Tecno Pova pro 5G,
Layar ips sudah cukup,
Clockspeed: 2,4,
Ufs: 2,2,
Cas'an 67watt,
Harga gak sampe 2,5jt,
👀Android: 13,

Ngecek OS android??
BNI mobile: Android 5
BCA mobile: Android 7
☝😅Jadi OS sistem android 13 masih bisa dipake buat 5tahun kedepan.",2024-08-01T06:59:00Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@Kadokaka-j4s,6 jt ayo beli iphone 11 saja 😅,2024-07-21T06:00:46Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@gtcenel8289,Kaya hp Smartfren,2024-07-10T04:33:41Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@monaliaiskandar6236,"Sy sudah punya yg 21”, emang bagus suara dan gambarnya.",2024-06-25T10:50:04Z,1,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@Widayana04,Kamera lumayan bagus tuh,2024-06-21T14:31:29Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@JohnCena-ul7ie,Ini resmi indo ga sih,2024-06-18T12:21:38Z,1,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@Aku-s7n,"Kalo ada dana lebih naksir aquos R7s. Dari 15,99 jt di era*** trus skrg 10 jt. Malah kapan hari sempat hanya 6,5 an.. tapi skrg balik lagi ke 10 jt. Ngarep aja dlu sih 😂",2024-06-08T08:51:16Z,3,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@epgading,"Pingin sih karena Compact nya, tp sementara masih nyaman pake Xiaomi 12x.",2024-06-04T02:05:01Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@IYANSYAWALFYM29,Nunggu turun harga deh 😊,2024-06-02T02:07:48Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
